phenocode	name	category	num_cases	num_controls	gc_lambda	num_gw_significant
C3_KIDNEY_NOTRENALPELVIS	"Malignant neoplasm of kidney, except renal pelvis"	II Neoplasms, from cancer register (ICD-O-3)	1393	259012	1.0426	2
C3_KIDNEY_NOTRENALPELVIS_EXALLC	"Malignant neoplasm of kidney, except renal pelvis (controls excluding all cancers)"	II Neoplasms, from cancer register (ICD-O-3)	1393	204070	1.0378	2
C3_LARYNX	Malignant neoplasm of larynx	II Neoplasms, from cancer register (ICD-O-3)	279	260126	0.94514	0
C3_LARYNX_EXALLC	Malignant neoplasm of larynx (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	279	204066	0.94962	1
C3_LIP_ORAL_PHARYNX	"Malignant neoplasm of lip, oral cavity and pharynx"	II Neoplasms, from cancer register (ICD-O-3)	208	260197	0.88389	0
C3_LIP_ORAL_PHARYNX_EXALLC	"Malignant neoplasm of lip, oral cavity and pharynx (controls excluding all cancers)"	II Neoplasms, from cancer register (ICD-O-3)	208	204070	0.88817	0
C3_LIVER_INTRAHEPATIC_BILE_DUCTS	Malignant neoplasm of liver and intrahepatic bile ducts	II Neoplasms, from cancer register (ICD-O-3)	442	259963	1.0094	2
C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC	Malignant neoplasm of liver and intrahepatic bile ducts (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	442	204070	1.0094	2
C3_LUNG_NONSMALL	Non-small cell lung cancer	II Neoplasms, from cancer register (ICD-O-3)	2085	258320	1.0331	1
C3_LUNG_NONSMALL_EXALLC	Non-small cell lung cancer (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	2085	204070	1.0331	1
C3_LYMPHNODES_SECONDARY_NAS	Secondary and unspecified malignant neoplasm of lymph nodes	II Neoplasms, from cancer register (ICD-O-3)	1381	259024	1.0426	1
C3_LYMPHNODES_SECONDARY_NAS_EXALLC	Secondary and unspecified malignant neoplasm of lymph nodes (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	1381	204070	1.0426	1
C3_MALE_GENITAL	malignant neoplasm of male genital organs	II Neoplasms, from cancer register (ICD-O-3)	9025	104319	1.0523	58
C3_MALE_GENITAL_EXALLC	malignant neoplasm of male genital organs (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	9025	87089	1.0426	53
C3_MELANOMA_SKIN	Malignant melanoma of skin	II Neoplasms, from cancer register (ICD-O-3)	143	260262	0.80528	0
C3_MELANOMA_SKIN_EXALLC	Malignant melanoma of skin (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	143	204070	0.80528	0
C3_MENINGES	Malignant neoplasm of meninges	II Neoplasms, from cancer register (ICD-O-3)	848	259557	1.0475	2
C3_MENINGES_EXALLC	Malignant neoplasm of meninges (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	848	204070	1.0475	2
C3_MESOTHELIOMA	Mesothelioma	II Neoplasms, from cancer register (ICD-O-3)	168	260237	0.84188	0
C3_MESOTHELIOMA_EXALLC	Mesothelioma (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	168	204070	0.83776	0
C3_MESTOTHEL_SOFTTISSUE	Melignant neoplasm of mesothelium and soft tissue	II Neoplasms, from cancer register (ICD-O-3)	706	259699	1.0378	0
C3_MESTOTHEL_SOFTTISSUE_EXALLC	Melignant neoplasm of mesothelium and soft tissue (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	706	204070	1.0378	0
C3_NASAL_CAVITY_MIDDLE_EAR	Malignant neoplasm of nasal cavity and middle ear	II Neoplasms, from cancer register (ICD-O-3)	82	260323	0.66605	0
C3_NASAL_CAVITY_MIDDLE_EAR_EXALLC	Malignant neoplasm of nasal cavity and middle ear (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	82	204067	0.66605	0
C3_NSCLC_ADENO	"Non-small cell lung cancer, adenocarcinoma"	II Neoplasms, from cancer register (ICD-O-3)	929	259476	1.0475	1
C3_NSCLC_ADENO_EXALLC	"Non-small cell lung cancer, adenocarcinoma (controls excluding all cancers)"	II Neoplasms, from cancer register (ICD-O-3)	929	204057	1.0475	1
C3_NSCLC_SQUAM	"Non-small cell lung cancer, squamous"	II Neoplasms, from cancer register (ICD-O-3)	696	259709	1.0426	1
C3_NSCLC_SQUAM_EXALLC	"Non-small cell lung cancer, squamous (controls excluding all cancers)"	II Neoplasms, from cancer register (ICD-O-3)	696	204061	1.0426	1
C3_OESOPHAGUS	Malignant neoplasm of oesophagus	II Neoplasms, from cancer register (ICD-O-3)	358	260047	0.98146	0
C3_OESOPHAGUS_EXALLC	Malignant neoplasm of oesophagus (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	358	204070	0.9907	0
C3_OTHER_SKIN	Other malignant neoplasms of skin (=non-melanoma skin cancer)	II Neoplasms, from cancer register (ICD-O-3)	13705	246700	1.0866	53
C3_OTHER_SKIN_EXALLC	Other malignant neoplasms of skin (=non-melanoma skin cancer) (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	13705	204070	1.0866	51
C3_OVARY	Malignant neoplasm of ovary	II Neoplasms, from cancer register (ICD-O-3)	1041	146020	1.0426	1
C3_OVARY_EXALLC	Malignant neoplasm of ovary (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	1041	116981	1.0426	1
C3_PANCREAS	Malignant neoplasm of pancreas	II Neoplasms, from cancer register (ICD-O-3)	881	259524	1.0475	2
C3_PANCREAS_EXALLC	Malignant neoplasm of pancreas (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	881	204070	1.0426	2
C3_PROSTATE	Malignant neoplasm of prostate	II Neoplasms, from cancer register (ICD-O-3)	8709	104635	1.0571	57
C3_PROSTATE_EXALLC	Malignant neoplasm of prostate (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	8709	87089	1.0475	51
C3_RECTOSIGMOID_JUNCTION	Malignant neoplasm of rectosigmoid junction	II Neoplasms, from cancer register (ICD-O-3)	287	260118	0.94514	0
C3_RECTOSIGMOID_JUNCTION_EXALLC	Malignant neoplasm of rectosigmoid junction (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	287	204070	0.94514	0
C3_RECTUM	Malignant neoplasm of rectum	II Neoplasms, from cancer register (ICD-O-3)	1609	258796	1.0378	1
C3_RECTUM_EXALLC	Malignant neoplasm of rectum (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	1609	204070	1.0378	1
C3_RENAL_PELVIS	Malignant neoplasm of renal pelvis	II Neoplasms, from cancer register (ICD-O-3)	85	260320	0.68385	0
C3_RENAL_PELVIS_EXALLC	Malignant neoplasm of renal pelvis (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	85	204070	0.68385	0
C3_RESPIRATORY_INTRATHORACIC	Malignant neoplasm of respiratory system and intrathoracic organs	II Neoplasms, from cancer register (ICD-O-3)	3679	256726	1.0331	2
C3_RESPIRATORY_INTRATHORACIC_EXALLC	Malignant neoplasm of respiratory system and intrathoracic organs (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	3679	203997	1.0331	2
C3_RETROPERITONEUM_PERITONEUM	Malignant neoplasm of retroperitoneum and peritoneum	II Neoplasms, from cancer register (ICD-O-3)	101	260304	0.72038	0
C3_RETROPERITONEUM_PERITONEUM_EXALLC	Malignant neoplasm of retroperitoneum and peritoneum (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	101	204070	0.71667	0
C3_SCLC	Small cell lung cancer	II Neoplasms, from cancer register (ICD-O-3)	346	260059	0.97687	0
C3_SCLC_EXALLC	Small cell lung cancer (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	346	204070	0.97687	0
C3_SECONDARY_NAS	Secondary malignant neoplasm of other and unspecified sites	II Neoplasms, from cancer register (ICD-O-3)	230	260175	0.90978	0
C3_SECONDARY_NAS_EXALLC	Secondary malignant neoplasm of other and unspecified sites (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	230	204070	0.90978	0
C3_SECONDARY_RESPIRATORY_DIGESTIVE	Secondary malignant neoplasm of respiratory and digestive organs	II Neoplasms, from cancer register (ICD-O-3)	109	260296	0.73535	0
C3_SECONDARY_RESPIRATORY_DIGESTIVE_EXALLC	Secondary malignant neoplasm of respiratory and digestive organs (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	109	204070	0.73535	0
C3_SECONDARY_WITHOUT_SITESPEC	"Malignant neoplasm, without specification of site"	II Neoplasms, from cancer register (ICD-O-3)	522	259883	1.0235	0
C3_SECONDARY_WITHOUT_SITESPEC_EXALLC	"Malignant neoplasm, without specification of site (controls excluding all cancers)"	II Neoplasms, from cancer register (ICD-O-3)	522	204070	1.0283	0
C3_SKIN	Malignant neoplasm of skin	II Neoplasms, from cancer register (ICD-O-3)	13707	246698	1.0866	53
C3_SKIN_EXALLC	Malignant neoplasm of skin (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	13707	204070	1.0817	50
C3_SMALL_INTESTINE	Malignant neoplasm of small intestine	II Neoplasms, from cancer register (ICD-O-3)	349	260056	0.98146	1
C3_SMALL_INTESTINE_EXALLC	Malignant neoplasm of small intestine (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	349	204070	0.98146	1
C3_SPINAL_CORD_CRANIAL_AND_OTHER_CNS	"Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system"	II Neoplasms, from cancer register (ICD-O-3)	255	260150	0.93177	1
C3_SPINAL_CORD_CRANIAL_AND_OTHER_CNS_EXALLC	"Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system (controls excluding all cancers)"	II Neoplasms, from cancer register (ICD-O-3)	255	204070	0.93177	1
C3_STOMACH	Malignant neoplasm of stomach	II Neoplasms, from cancer register (ICD-O-3)	889	259516	1.0426	1
C3_STOMACH_EXALLC	Malignant neoplasm of stomach (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	889	204070	1.0426	1
C3_TESTIS	Malignant neoplasm of testis	II Neoplasms, from cancer register (ICD-O-3)	268	113076	0.94514	1
C3_TESTIS_EXALLC	Malignant neoplasm of testis (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	268	87089	0.94514	1
C3_THYROID_GLAND	Malignant neoplasm of thyroid gland	II Neoplasms, from cancer register (ICD-O-3)	1257	259148	1.0475	5
C3_THYROID_GLAND_EXALLC	Malignant neoplasm of thyroid gland (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	1257	204070	1.0426	7
C3_UNCERTAIN_SECONDARY	Secondary uncertain malignant neoplasm	II Neoplasms, from cancer register (ICD-O-3)	2237	258168	1.0283	1
C3_UNCERTAIN_SECONDARY_EXALLC	Secondary uncertain malignant neoplasm (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	2237	204070	1.0283	1
C3_URINARY_TRACT	Malignant neoplasm of urinary organs	II Neoplasms, from cancer register (ICD-O-3)	3209	257196	1.0378	3
C3_URINARY_TRACT_EXALLC	Malignant neoplasm of urinary organs (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	3209	204070	1.0331	3
C3_VULVA	Malignant neoplasm of vulva	II Neoplasms, from cancer register (ICD-O-3)	188	146873	0.86692	1
C3_VULVA_EXALLC	Malignant neoplasm of vulva (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	188	116981	0.86271	1
CAMPYLOENTERITIS	Campylobacter enteritis	I Certain infectious and parasitic diseases (AB1_)	427	257064	1.0141	0
CARDIAC_ARRHYTM	Cardiac arrhytmias	Comorbidities of COPD	41150	162012	1.1217	51
CARMYOPATHALCO	Alcoholic cardiomyopathy	Alcohol related diseases	87	260318	0.66605	0
CD2_BENIGN	Benign neoplasms	II Neoplasms from hospital discharges (CD2_)	62983	197422	1.1016	30
CD2_BENIGN_ADRENAL	Benign neoplasm: Adrenal gland	II Neoplasms from hospital discharges (CD2_)	909	259496	1.0426	2
CD2_BENIGN_ADRENAL_EXALLC	Benign neoplasm: Adrenal gland (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	909	208536	1.0426	2
CD2_BENIGN_ANUS_ANAL_CANAL	Benign neoplasm: Anus and anal canal	II Neoplasms from hospital discharges (CD2_)	471	259934	1.0188	0
CD2_BENIGN_ANUS_ANAL_CANAL_EXALLC	Benign neoplasm: Anus and anal canal (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	471	208860	1.0188	0
CD2_BENIGN_APPENDIX	Benign neoplasm: Appendix	II Neoplasms from hospital discharges (CD2_)	154	260251	0.80528	1
CD2_BENIGN_APPENDIX_EXALLC	Benign neoplasm: Appendix (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	154	209052	0.80528	1
CD2_BENIGN_ASCENDING_COLON	Benign neoplasm: Ascending colon	II Neoplasms from hospital discharges (CD2_)	1605	258800	1.0283	0
CD2_BENIGN_ASCENDING_COLON_EXALLC	Benign neoplasm: Ascending colon (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	1605	208187	1.0235	0
CD2_BENIGN_BLADDER	Benign neoplasm: Bladder	II Neoplasms from hospital discharges (CD2_)	141	260264	0.80128	0
CD2_BENIGN_BLADDER_EXALLC	Benign neoplasm: Bladder (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	141	209081	0.80128	0
CD2_BENIGN_BONE_CARTILAGE	Benign neoplasm of bone and articular cartilage	II Neoplasms from hospital discharges (CD2_)	1435	258970	1.0331	0
CD2_BENIGN_BONE_CARTILAGE_EXALLC	Benign neoplasm of bone and articular cartilage (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	1435	208038	1.0331	0
CD2_BENIGN_BONE_CARTILAGE_NOS	"Benign neoplasm: Bone and articular cartilage, unspecified"	II Neoplasms from hospital discharges (CD2_)	112	260293	0.73912	0
CD2_BENIGN_BONE_CARTILAGE_NOS_EXALLC	"Benign neoplasm: Bone and articular cartilage, unspecified (controls excluding all cancers)"	II Neoplasms from hospital discharges (CD2_)	112	209053	0.73912	0
CD2_BENIGN_BONE_LONG_LOWER	Benign neoplasm: Long bones of lower limb	II Neoplasms from hospital discharges (CD2_)	536	259869	1.0283	0
CD2_BENIGN_BONE_LONG_LOWER_EXALLC	Benign neoplasm: Long bones of lower limb (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	536	208722	1.0283	0
CD2_BENIGN_BONE_SCAPULA_LONG_UPPER	Benign neoplasm: Scapula and long bones of upper limb	II Neoplasms from hospital discharges (CD2_)	155	260250	0.80929	0
CD2_BENIGN_BONE_SCAPULA_LONG_UPPER_EXALLC	Benign neoplasm: Scapula and long bones of upper limb (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	155	209013	0.80929	0
CD2_BENIGN_BONE_SHORT_LOWER	Benign neoplasm: Short bones of lower limb	II Neoplasms from hospital discharges (CD2_)	156	260249	0.82141	0
CD2_BENIGN_BONE_SHORT_LOWER_EXALLC	Benign neoplasm: Short bones of lower limb (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	156	209003	0.82141	0
CD2_BENIGN_BONE_SHORT_UPPER	Benign neoplasm: Short bones of upper limb	II Neoplasms from hospital discharges (CD2_)	241	260164	0.91415	1
CD2_BENIGN_BONE_SHORT_UPPER_EXALLC	Benign neoplasm: Short bones of upper limb (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	241	208942	0.91415	1
CD2_BENIGN_BONE_SKULL_FACE	Benign neoplasm: Bones of skull and face	II Neoplasms from hospital discharges (CD2_)	137	260268	0.78542	0
CD2_BENIGN_BONE_SKULL_FACE_EXALLC	Benign neoplasm: Bones of skull and face (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	137	209046	0.78542	0
CD2_BENIGN_BRAIN_CNS	Benign neoplasm of brain and other parts of central nervous system	II Neoplasms from hospital discharges (CD2_)	1092	259313	1.0426	1
CD2_BENIGN_BRAIN_CNS_EXALLC	Benign neoplasm of brain and other parts of central nervous system (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	1092	208660	1.0426	1
CD2_BENIGN_BRAIN_INFRATENT	"Benign neoplasm: Brain, infratentorial"	II Neoplasms from hospital discharges (CD2_)	87	260318	0.68385	0
CD2_BENIGN_BRAIN_INFRATENT_EXALLC	"Benign neoplasm: Brain, infratentorial (controls excluding all cancers)"	II Neoplasms from hospital discharges (CD2_)	87	209109	0.68385	0
CD2_BENIGN_BRAIN_NOS	"Benign neoplasm: Brain, unspecified"	II Neoplasms from hospital discharges (CD2_)	102	260303	0.71667	0
CD2_BENIGN_BRAIN_NOS_EXALLC	"Benign neoplasm: Brain, unspecified (controls excluding all cancers)"	II Neoplasms from hospital discharges (CD2_)	102	209089	0.71667	0
CD2_BENIGN_BRAIN_SUPRATENT	"Benign neoplasm: Brain, supratentorial"	II Neoplasms from hospital discharges (CD2_)	263	260142	0.92734	0
CD2_BENIGN_BRAIN_SUPRATENT_EXALLC	"Benign neoplasm: Brain, supratentorial (controls excluding all cancers)"	II Neoplasms from hospital discharges (CD2_)	263	209024	0.92734	0
CD2_BENIGN_BREAST	Benign neoplasm of breast	II Neoplasms from hospital discharges (CD2_)	2477	144584	1.0331	3
CD2_BENIGN_BREAST_EXALLC	Benign neoplasm of breast (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	2477	117346	1.0331	2
CD2_BENIGN_BRONCHUS_LUNG	Benign neoplasm: Bronchus and lung	II Neoplasms from hospital discharges (CD2_)	189	260216	0.85852	1
CD2_BENIGN_BRONCHUS_LUNG_EXALLC	Benign neoplasm: Bronchus and lung (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	189	208998	0.87114	1
CD2_BENIGN_CAECUM	Benign neoplasm: Caecum	II Neoplasms from hospital discharges (CD2_)	1250	259155	1.0475	1
CD2_BENIGN_CAECUM_EXALLC	Benign neoplasm: Caecum (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	1250	208422	1.0475	1
CD2_BENIGN_CERVIX_UTERI	Other benign neoplasm of uterus: Cervix uteri	II Neoplasms from hospital discharges (CD2_)	92	146969	0.70196	0
CD2_BENIGN_CERVIX_UTERI_EXALLC	Other benign neoplasm of uterus: Cervix uteri (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	92	118900	0.70196	0
CD2_BENIGN_CHOROID	Benign neoplasm: Choroid	II Neoplasms from hospital discharges (CD2_)	698	259707	1.0331	0
CD2_BENIGN_CHOROID_EXALLC	Benign neoplasm: Choroid (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	698	208670	1.0331	0
CD2_BENIGN_COLON	Benign neoplasm: Colon	II Neoplasms from hospital discharges (CD2_)	9208	251197	1.0669	5
CD2_BENIGN_COLON_EXALLC	Benign neoplasm: Colon (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	9208	203426	1.062	9
CD2_BENIGN_COLON_NOS	"Benign neoplasm: Colon, unspecified"	II Neoplasms from hospital discharges (CD2_)	4122	256283	1.0426	1
CD2_BENIGN_COLON_NOS_EXALLC	"Benign neoplasm: Colon, unspecified (controls excluding all cancers)"	II Neoplasms from hospital discharges (CD2_)	4122	206518	1.0426	1
CD2_BENIGN_COLORECANI	"Benign neoplasm of colon, rectum, anus and anal canal"	II Neoplasms from hospital discharges (CD2_)	11490	248915	1.0669	7
CD2_BENIGN_COLORECANI_EXALLC	"Benign neoplasm of colon, rectum, anus and anal canal (controls excluding all cancers)"	II Neoplasms from hospital discharges (CD2_)	11490	202006	1.062	9
CD2_BENIGN_CONJUNCTIVA	Benign neoplasm: Conjunctiva	II Neoplasms from hospital discharges (CD2_)	495	259910	1.0235	0
CD2_BENIGN_CONJUNCTIVA_EXALLC	Benign neoplasm: Conjunctiva (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	495	208783	1.0235	0
