phenocode	name	category	num_cases	num_controls	gc_lambda	num_gw_significant
C3_LIP_ORAL_PHARYNX_EXALLC	"Malignant neoplasm of lip, oral cavity and pharynx" (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	126	174006	0.75358	0
C3_LIVER_INTRAHEPATIC_BILE_DUCTS	Malignant neoplasm of liver and intrahepatic bile ducts	II Neoplasms, from cancer register (ICD-O-3)	304	218488	0.96272	1
C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC	Malignant neoplasm of liver and intrahepatic bile ducts (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	304	174006	0.96136	1
C3_LUNG_NONSMALL	Non-small cell lung cancer	II Neoplasms, from cancer register (ICD-O-3)	1627	217165	1.0393	2
C3_LUNG_NONSMALL_EXALLC	Non-small cell lung cancer (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	1627	174006	1.0393	2
C3_LYMPHNODES_SECONDARY_NAS	Secondary and unspecified malignant neoplasm of lymph nodes	II Neoplasms, from cancer register (ICD-O-3)	995	217797	1.0441	0
C3_LYMPHNODES_SECONDARY_NAS_EXALLC	Secondary and unspecified malignant neoplasm of lymph nodes (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	995	174006	1.0446	0
C3_MALE_GENITAL	malignant neoplasm of male genital organs	II Neoplasms, from cancer register (ICD-O-3)	6542	88671	1.0383	35
C3_MALE_GENITAL_EXALLC	malignant neoplasm of male genital organs (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	6542	74685	1.0297	36
C3_MELANOMA_SKIN	Malignant melanoma of skin	II Neoplasms, from cancer register (ICD-O-3)	98	218694	0.71334	0
C3_MELANOMA_SKIN_EXALLC	Malignant melanoma of skin (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	98	174006	0.71371	0
C3_MENINGES	Malignant neoplasm of meninges	II Neoplasms, from cancer register (ICD-O-3)	640	218152	1.0359	0
C3_MENINGES_EXALLC	Malignant neoplasm of meninges (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	640	174006	1.0369	0
C3_MESOTHELIOMA	Mesothelioma	II Neoplasms, from cancer register (ICD-O-3)	133	218659	0.79055	0
C3_MESOTHELIOMA_EXALLC	Mesothelioma (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	133	174006	0.79134	0
C3_MESTOTHEL_SOFTTISSUE	Melignant neoplasm of mesothelium and soft tissue	II Neoplasms, from cancer register (ICD-O-3)	497	218295	1.0212	0
C3_MESTOTHEL_SOFTTISSUE_EXALLC	Melignant neoplasm of mesothelium and soft tissue (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	497	174006	1.0212	0
C3_NSCLC_ADENO	"Non-small cell lung cancer, adenocarcinoma"	II Neoplasms, from cancer register (ICD-O-3)	571	218221	1.0354	0
C3_NSCLC_ADENO_EXALLC	"Non-small cell lung cancer, adenocarcinoma" (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	571	174005	1.034	0
C3_NSCLC_SQUAM	"Non-small cell lung cancer, squamous"	II Neoplasms, from cancer register (ICD-O-3)	365	218427	0.987	1
C3_NSCLC_SQUAM_EXALLC	"Non-small cell lung cancer, squamous" (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	365	174004	0.98746	1
C3_OESOPHAGUS	Malignant neoplasm of oesophagus	II Neoplasms, from cancer register (ICD-O-3)	232	218560	0.91722	1
C3_OESOPHAGUS_EXALLC	Malignant neoplasm of oesophagus (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	232	174006	0.91546	0
C3_OTHER_SKIN	Other malignant neoplasms of skin (=non-melanoma skin cancer)	II Neoplasms, from cancer register (ICD-O-3)	10382	208410	1.0689	32
C3_OTHER_SKIN_EXALLC	Other malignant neoplasms of skin (=non-melanoma skin cancer) (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	10382	174006	1.0625	31
C3_OVARY	Malignant neoplasm of ovary	II Neoplasms, from cancer register (ICD-O-3)	719	122860	1.0446	0
C3_OVARY_EXALLC	Malignant neoplasm of ovary (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	719	99321	1.0436	0
C3_PANCREAS	Malignant neoplasm of pancreas	II Neoplasms, from cancer register (ICD-O-3)	605	218187	1.0321	1
C3_PANCREAS_EXALLC	Malignant neoplasm of pancreas (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	605	174006	1.0311	1
C3_PROSTATE	Malignant neoplasm of prostate	II Neoplasms, from cancer register (ICD-O-3)	6311	88902	1.0417	35
C3_PROSTATE_EXALLC	Malignant neoplasm of prostate (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	6311	74685	1.0378	39
C3_RECTOSIGMOID_JUNCTION	Malignant neoplasm of rectosigmoid junction	II Neoplasms, from cancer register (ICD-O-3)	198	218594	0.87495	2
C3_RECTOSIGMOID_JUNCTION_EXALLC	Malignant neoplasm of rectosigmoid junction (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	198	174006	0.87537	1
C3_RECTUM	Malignant neoplasm of rectum	II Neoplasms, from cancer register (ICD-O-3)	1078	217714	1.0388	1
C3_RECTUM_EXALLC	Malignant neoplasm of rectum (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	1078	174006	1.0388	1
C3_RESPIRATORY_INTRATHORACIC	Malignant neoplasm of respiratory system and intrathoracic organs	II Neoplasms, from cancer register (ICD-O-3)	2074	216718	1.0393	2
C3_RESPIRATORY_INTRATHORACIC_EXALLC	Malignant neoplasm of respiratory system and intrathoracic organs (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	2074	173985	1.0388	2
C3_SCLC	Small cell lung cancer	II Neoplasms, from cancer register (ICD-O-3)	179	218613	0.8535	0
C3_SCLC_EXALLC	Small cell lung cancer (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	179	174006	0.85434	0
C3_SECONDARY_NAS	Secondary malignant neoplasm of other and unspecified sites	II Neoplasms, from cancer register (ICD-O-3)	139	218653	0.7961	0
C3_SECONDARY_NAS_EXALLC	Secondary malignant neoplasm of other and unspecified sites (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	139	174006	0.7973	0
C3_SECONDARY_WITHOUT_SITESPEC	"Malignant neoplasm, without specification of site"	II Neoplasms, from cancer register (ICD-O-3)	400	218392	0.99627	0
C3_SECONDARY_WITHOUT_SITESPEC_EXALLC	"Malignant neoplasm, without specification of site" (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	400	174006	0.99814	0
C3_SKIN	Malignant neoplasm of skin	II Neoplasms, from cancer register (ICD-O-3)	10384	208408	1.0689	32
C3_SKIN_EXALLC	Malignant neoplasm of skin (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	10384	174006	1.0649	31
C3_SMALL_INTESTINE	Malignant neoplasm of small intestine	II Neoplasms, from cancer register (ICD-O-3)	252	218540	0.92205	1
C3_SMALL_INTESTINE_EXALLC	Malignant neoplasm of small intestine (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	252	174006	0.9331	1
C3_SPINAL_CORD_CRANIAL_AND_OTHER_CNS	"Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system"	II Neoplasms, from cancer register (ICD-O-3)	198	218594	0.88175	0
C3_SPINAL_CORD_CRANIAL_AND_OTHER_CNS_EXALLC	"Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system" (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	198	174006	0.88175	1
C3_STOMACH	Malignant neoplasm of stomach	II Neoplasms, from cancer register (ICD-O-3)	633	218159	1.0393	1
C3_STOMACH_EXALLC	Malignant neoplasm of stomach (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	633	174006	1.0398	1
C3_TESTIS	Malignant neoplasm of testis	II Neoplasms, from cancer register (ICD-O-3)	199	95014	0.88432	1
C3_TESTIS_EXALLC	Malignant neoplasm of testis (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	199	74685	0.8856	1
C3_THYROID_GLAND	Malignant neoplasm of thyroid gland	II Neoplasms, from cancer register (ICD-O-3)	989	217803	1.0388	4
C3_THYROID_GLAND_EXALLC	Malignant neoplasm of thyroid gland (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	989	174006	1.0369	4
C3_UNCERTAIN_SECONDARY	Secondary uncertain malignant neoplasm	II Neoplasms, from cancer register (ICD-O-3)	1600	217192	1.0311	0
C3_UNCERTAIN_SECONDARY_EXALLC	Secondary uncertain malignant neoplasm (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	1600	174006	1.0321	0
C3_URINARY_TRACT	Malignant neoplasm of urinary organs	II Neoplasms, from cancer register (ICD-O-3)	2168	216624	1.035	1
C3_URINARY_TRACT_EXALLC	Malignant neoplasm of urinary organs (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	2168	174006	1.0345	1
C3_VULVA	Malignant neoplasm of vulva	II Neoplasms, from cancer register (ICD-O-3)	125	123454	0.77757	0
C3_VULVA_EXALLC	Malignant neoplasm of vulva (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	125	99321	0.77796	0
CAMPYLOENTERITIS	Campylobacter enteritis	I Certain infectious and parasitic diseases (AB1_)	346	216071	0.98561	0
CARDIAC_ARRHYTM	Cardiac arrhytmias	Comorbidities of COPD	32416	139739	1.0976	29
CD2_BENIGN	Benign neoplasms	II Neoplasms from hospital discharges (CD2_)	52384	166408	1.0881	30
CD2_BENIGN_ADRENAL	Benign neoplasm: Adrenal gland	II Neoplasms from hospital discharges (CD2_)	725	218067	1.0441	0
CD2_BENIGN_ADRENAL_EXALLC	Benign neoplasm: Adrenal gland (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	725	180264	1.0455	2
CD2_BENIGN_ANUS_ANAL_CANAL	Benign neoplasm: Anus and anal canal	II Neoplasms from hospital discharges (CD2_)	370	218422	0.9986	0
CD2_BENIGN_ANUS_ANAL_CANAL_EXALLC	Benign neoplasm: Anus and anal canal (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	370	180525	0.9986	0
CD2_BENIGN_APPENDIX	Benign neoplasm: Appendix	II Neoplasms from hospital discharges (CD2_)	122	218670	0.74785	0
CD2_BENIGN_APPENDIX_EXALLC	Benign neoplasm: Appendix (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	122	180688	0.74785	1
CD2_BENIGN_ASCENDING_COLON	Benign neoplasm: Ascending colon	II Neoplasms from hospital discharges (CD2_)	1273	217519	1.0378	0
CD2_BENIGN_ASCENDING_COLON_EXALLC	Benign neoplasm: Ascending colon (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	1273	179970	1.0364	0
CD2_BENIGN_BLADDER	Benign neoplasm: Bladder	II Neoplasms from hospital discharges (CD2_)	109	218683	0.73723	0
CD2_BENIGN_BLADDER_EXALLC	Benign neoplasm: Bladder (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	109	180709	0.71076	0
CD2_BENIGN_BONE_CARTILAGE	Benign neoplasm of bone and articular cartilage	II Neoplasms from hospital discharges (CD2_)	1190	217602	1.0407	1
CD2_BENIGN_BONE_CARTILAGE_EXALLC	Benign neoplasm of bone and articular cartilage (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	1190	179822	1.0402	2
CD2_BENIGN_BONE_CARTILAGE_NOS	"Benign neoplasm: Bone and articular cartilage, unspecified"	II Neoplasms from hospital discharges (CD2_)	92	218700	0.69396	0
CD2_BENIGN_BONE_CARTILAGE_NOS_EXALLC	"Benign neoplasm: Bone and articular cartilage, unspecified" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	92	180686	0.69432	0
CD2_BENIGN_BONE_LONG_LOWER	Benign neoplasm: Long bones of lower limb	II Neoplasms from hospital discharges (CD2_)	443	218349	1.0117	0
CD2_BENIGN_BONE_LONG_LOWER_EXALLC	Benign neoplasm: Long bones of lower limb (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	443	180405	1.0122	0
CD2_BENIGN_BONE_SCAPULA_LONG_UPPER	Benign neoplasm: Scapula and long bones of upper limb	II Neoplasms from hospital discharges (CD2_)	125	218667	0.75588	0
CD2_BENIGN_BONE_SCAPULA_LONG_UPPER_EXALLC	Benign neoplasm: Scapula and long bones of upper limb (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	125	180657	0.75588	0
CD2_BENIGN_BONE_SHORT_LOWER	Benign neoplasm: Short bones of lower limb	II Neoplasms from hospital discharges (CD2_)	128	218664	0.77445	0
CD2_BENIGN_BONE_SHORT_LOWER_EXALLC	Benign neoplasm: Short bones of lower limb (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	128	180650	0.77406	0
CD2_BENIGN_BONE_SHORT_UPPER	Benign neoplasm: Short bones of upper limb	II Neoplasms from hospital discharges (CD2_)	195	218597	0.87071	0
CD2_BENIGN_BONE_SHORT_UPPER_EXALLC	Benign neoplasm: Short bones of upper limb (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	195	180598	0.87114	0
CD2_BENIGN_BONE_SKULL_FACE	Benign neoplasm: Bones of skull and face	II Neoplasms from hospital discharges (CD2_)	120	218672	0.7509	0
CD2_BENIGN_BONE_SKULL_FACE_EXALLC	Benign neoplasm: Bones of skull and face (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	120	180676	0.75281	0
CD2_BENIGN_BRAIN_CNS	Benign neoplasm of brain and other parts of central nervous system	II Neoplasms from hospital discharges (CD2_)	923	217869	1.0422	1
CD2_BENIGN_BRAIN_CNS_EXALLC	Benign neoplasm of brain and other parts of central nervous system (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	923	180338	1.0426	1
CD2_BENIGN_BRAIN_NOS	"Benign neoplasm: Brain, unspecified"	II Neoplasms from hospital discharges (CD2_)	87	218705	0.68601	0
CD2_BENIGN_BRAIN_NOS_EXALLC	"Benign neoplasm: Brain, unspecified" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	87	180717	0.68601	0
CD2_BENIGN_BRAIN_SUPRATENT	"Benign neoplasm: Brain, supratentorial"	II Neoplasms from hospital discharges (CD2_)	218	218574	0.89634	0
CD2_BENIGN_BRAIN_SUPRATENT_EXALLC	"Benign neoplasm: Brain, supratentorial" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	218	180657	0.89677	0
CD2_BENIGN_BREAST	Benign neoplasm of breast	II Neoplasms from hospital discharges (CD2_)	2079	121500	1.0369	3
CD2_BENIGN_BREAST_EXALLC	Benign neoplasm of breast (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	2079	101074	1.035	2
CD2_BENIGN_BRONCHUS_LUNG	Benign neoplasm: Bronchus and lung	II Neoplasms from hospital discharges (CD2_)	147	218645	0.80048	0
CD2_BENIGN_BRONCHUS_LUNG_EXALLC	Benign neoplasm: Bronchus and lung (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	147	180646	0.80128	0
CD2_BENIGN_CAECUM	Benign neoplasm: Caecum	II Neoplasms from hospital discharges (CD2_)	988	217804	1.0494	0
CD2_BENIGN_CAECUM_EXALLC	Benign neoplasm: Caecum (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	988	180144	1.0479	0
CD2_BENIGN_CHOROID	Benign neoplasm: Choroid	II Neoplasms from hospital discharges (CD2_)	576	218216	1.0269	2
CD2_BENIGN_CHOROID_EXALLC	Benign neoplasm: Choroid (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	576	180354	1.0273	2
CD2_BENIGN_COLON	Benign neoplasm: Colon	II Neoplasms from hospital discharges (CD2_)	7435	211357	1.0571	4
CD2_BENIGN_COLON_EXALLC	Benign neoplasm: Colon (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	7435	175919	1.0542	6
CD2_BENIGN_COLON_NOS	"Benign neoplasm: Colon, unspecified"	II Neoplasms from hospital discharges (CD2_)	3337	215455	1.0426	1
CD2_BENIGN_COLON_NOS_EXALLC	"Benign neoplasm: Colon, unspecified" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	3337	178568	1.0412	1
CD2_BENIGN_COLORECANI	"Benign neoplasm of colon, rectum, anus and anal canal"	II Neoplasms from hospital discharges (CD2_)	9312	209480	1.0562	4
CD2_BENIGN_COLORECANI_EXALLC	"Benign neoplasm of colon, rectum, anus and anal canal" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	9312	174707	1.0484	5
CD2_BENIGN_CONJUNCTIVA	Benign neoplasm: Conjunctiva	II Neoplasms from hospital discharges (CD2_)	409	218383	1.0028	0
CD2_BENIGN_CONJUNCTIVA_EXALLC	Benign neoplasm: Conjunctiva (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	409	180457	1.0014	0
CD2_BENIGN_CONNECTIVE_SOFT	Other benign neoplasms of connective and other soft tissue	II Neoplasms from hospital discharges (CD2_)	1497	217295	1.024	0
CD2_BENIGN_CONNECTIVE_SOFT_EXALLC	Other benign neoplasms of connective and other soft tissue (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	1497	179615	1.0231	0
CD2_BENIGN_CONNSOFT_HEADFACETRUNK	"Benign neoplasm: Connective and other soft tissue of head, face and neck"	II Neoplasms from hospital discharges (CD2_)	262	218530	0.93177	0
CD2_BENIGN_CONNSOFT_HEADFACETRUNK_EXALLC	"Benign neoplasm: Connective and other soft tissue of head, face and neck" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	262	180557	0.93132	0
CD2_BENIGN_CONNSOFT_LOWERLIMB	"Benign neoplasm: Connective and other soft tissue of lower limb, including hip"	II Neoplasms from hospital discharges (CD2_)	335	218457	0.9732	0
CD2_BENIGN_CONNSOFT_LOWERLIMB_EXALLC	"Benign neoplasm: Connective and other soft tissue of lower limb, including hip" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	335	180509	0.97366	0
CD2_BENIGN_CONNSOFT_NOS	"Benign neoplasm: Connective and other soft tissue, unspecified"	II Neoplasms from hospital discharges (CD2_)	139	218653	0.77914	0
CD2_BENIGN_CONNSOFT_NOS_EXALLC	"Benign neoplasm: Connective and other soft tissue, unspecified" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	139	180652	0.78542	0
CD2_BENIGN_CONNSOFT_TRUNK	"Benign neoplasm: Connective and other soft tissue of trunk, unspecified"	II Neoplasms from hospital discharges (CD2_)	88	218704	0.69577	0
CD2_BENIGN_CONNSOFT_TRUNK_EXALLC	"Benign neoplasm: Connective and other soft tissue of trunk, unspecified" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	88	180695	0.69795	0
CD2_BENIGN_CONNSOFT_UPPERLIMB	"Benign neoplasm: Connective and other soft tissue of upper limb, including shoulder"	II Neoplasms from hospital discharges (CD2_)	595	218197	1.0235	0
CD2_BENIGN_CONNSOFT_UPPERLIMB_EXALLC	"Benign neoplasm: Connective and other soft tissue of upper limb, including shoulder" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	595	180280	1.0231	0
CD2_BENIGN_CORPUS_UTERI	Other benign neoplasm of uterus: Corpus uteri	II Neoplasms from hospital discharges (CD2_)	94	123485	0.72597	0
CD2_BENIGN_CORPUS_UTERI_EXALLC	Other benign neoplasm of uterus: Corpus uteri (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	94	102444	0.68601	0
CD2_BENIGN_CRANIAL_NERVE	Benign neoplasm: Cranial nerves	II Neoplasms from hospital discharges (CD2_)	357	218435	0.98746	0
CD2_BENIGN_CRANIAL_NERVE_EXALLC	Benign neoplasm: Cranial nerves (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	357	180600	0.987	1
CD2_BENIGN_DESCENDING_COLON	Benign neoplasm: Descending colon	II Neoplasms from hospital discharges (CD2_)	669	218123	1.0412	0
CD2_BENIGN_DESCENDING_COLON_EXALLC	Benign neoplasm: Descending colon (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	669	180360	1.0383	0
CD2_BENIGN_DUODENUM	Benign neoplasm: Duodenum	II Neoplasms from hospital discharges (CD2_)	295	218497	0.95413	1
CD2_BENIGN_DUODENUM_EXALLC	Benign neoplasm: Duodenum (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	295	180558	0.95323	1
CD2_BENIGN_EAR_NASAL_SINUS	"Benign neoplasm: Middle ear, nasal cavity and accessory sinuses"	II Neoplasms from hospital discharges (CD2_)	507	218285	1.0254	1
CD2_BENIGN_EAR_NASAL_SINUS_EXALLC	"Benign neoplasm: Middle ear, nasal cavity and accessory sinuses" (all cancers excluded)	II Neoplasms from hospital discharges (CD2_)	507	180399	1.0254	1
